wikidata_id,person_id,name,candidate_affiliation,supporting_evidence_count,available_mapped_evidence_count,total_evidence_fields,score_over_total_fields,score_over_available_fields,supporting_evidence_fields,available_mapped_evidence_fields,score_formula,available_score_formula,citizenship_available,citizenship_support,citizenship_candidate_affiliations,native_language_available,native_language_support,native_language_candidate_affiliations,spoken_written_language_available,spoken_written_language_support,spoken_written_language_candidate_affiliations,writing_language_available,writing_language_support,writing_language_candidate_affiliations,birth_place_available,birth_place_support,birth_place_candidate_affiliations,death_place_available,death_place_support,death_place_candidate_affiliations,residence_available,residence_support,residence_candidate_affiliations,work_location_available,work_location_support,work_location_candidate_affiliations
http://www.wikidata.org/entity/Q2861861,Q2861861,Armand Gouffé,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2861861,Q2861861,Armand Gouffé,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2861909,Q2861909,Armand Louis de Vignerot du Plessis d'Aiguillon,British,1,5,8,0.125,0.2,birth_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 5,True,False,France,False,False,,True,False,French,True,False,French,True,True,British,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2861909,Q2861909,Armand Louis de Vignerot du Plessis d'Aiguillon,France,2,5,8,0.25,0.4,citizenship | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,True,France,False,False,,True,False,French,True,False,French,True,False,British,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2861909,Q2861909,Armand Louis de Vignerot du Plessis d'Aiguillon,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French,True,True,French,True,False,British,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q28708358,Q28708358,Q28708358,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Spanish,False,False,,True,True,French | Spanish,False,False,,True,False,Spanish,True,False,Spanish,False,False,,False,False,
http://www.wikidata.org/entity/Q28708358,Q28708358,Q28708358,Spanish,4,4,8,0.5,1.0,citizenship | spoken_written_language | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,4 / 8,4 / 4,True,True,Spanish,False,False,,True,True,French | Spanish,False,False,,True,True,Spanish,True,True,Spanish,False,False,,False,False,
http://www.wikidata.org/entity/Q2870989,Q2870989,Auguste-Jacques Lemierre d'Argy,France,2,3,8,0.25,0.6667,citizenship | birth_place,citizenship | spoken_written_language | birth_place,2 / 8,2 / 3,True,True,France,False,False,,True,False,French,False,False,,True,True,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q2870989,Q2870989,Auguste-Jacques Lemierre d'Argy,French,1,3,8,0.125,0.3333,spoken_written_language,citizenship | spoken_written_language | birth_place,1 / 8,1 / 3,True,False,France,False,False,,True,True,French,False,False,,True,False,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q2870994,Q2870994,Auguste-Jean-Baptiste Defauconpret,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2870994,Q2870994,Auguste-Jean-Baptiste Defauconpret,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2871122,Q2871122,Auguste Charles Pugin,Anglophone,1,5,8,0.125,0.2,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place | work_location,1 / 8,1 / 5,True,False,France,False,False,,True,True,Anglophone,False,False,,True,False,France,True,False,British,False,False,,True,False,British
http://www.wikidata.org/entity/Q2871122,Q2871122,Auguste Charles Pugin,British,2,5,8,0.25,0.4,death_place | work_location,citizenship | spoken_written_language | birth_place | death_place | work_location,2 / 8,2 / 5,True,False,France,False,False,,True,False,Anglophone,False,False,,True,False,France,True,True,British,False,False,,True,True,British
http://www.wikidata.org/entity/Q2871122,Q2871122,Auguste Charles Pugin,France,2,5,8,0.25,0.4,citizenship | birth_place,citizenship | spoken_written_language | birth_place | death_place | work_location,2 / 8,2 / 5,True,True,France,False,False,,True,False,Anglophone,False,False,,True,True,France,True,False,British,False,False,,True,False,British
http://www.wikidata.org/entity/Q2871136,Q2871136,Auguste Creuzé de Lesser,France,4,5,8,0.5,0.8,citizenship | birth_place | death_place | work_location,citizenship | spoken_written_language | birth_place | death_place | work_location,4 / 8,4 / 5,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,True,True,France
http://www.wikidata.org/entity/Q2871136,Q2871136,Auguste Creuzé de Lesser,French,1,5,8,0.125,0.2,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place | work_location,1 / 8,1 / 5,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,True,False,France
http://www.wikidata.org/entity/Q2871175,Q2871175,Auguste Désaugiers,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2871175,Q2871175,Auguste Désaugiers,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2871258,Q2871258,Auguste Lamey,France,2,4,8,0.25,0.5,citizenship | death_place,citizenship | spoken_written_language | birth_place | death_place,2 / 8,2 / 4,True,True,France,False,False,,True,False,French,False,False,,True,False,Germany,True,True,France | German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q2871258,Q2871258,Auguste Lamey,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,Germany,True,False,France | German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q2871258,Q2871258,Auguste Lamey,German,1,4,8,0.125,0.25,death_place,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,False,French,False,False,,True,False,Germany,True,True,France | German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q2871258,Q2871258,Auguste Lamey,Germany,2,4,8,0.25,0.5,birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,2 / 8,2 / 4,True,False,France,False,False,,True,False,French,False,False,,True,True,Germany,True,True,France | German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q2871388,Q2871388,Auguste Rigaud,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French | Occitan,True,False,French | Occitan,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2871388,Q2871388,Auguste Rigaud,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French | Occitan,True,True,French | Occitan,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2871388,Q2871388,Auguste Rigaud,Occitan,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French | Occitan,True,True,French | Occitan,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2871525,Q2871525,Augustin Asselin,France,4,5,8,0.5,0.8,citizenship | birth_place | death_place | work_location,citizenship | spoken_written_language | birth_place | death_place | work_location,4 / 8,4 / 5,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,True,True,France
http://www.wikidata.org/entity/Q2871525,Q2871525,Augustin Asselin,French,1,5,8,0.125,0.2,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place | work_location,1 / 8,1 / 5,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,True,False,France
http://www.wikidata.org/entity/Q2871612,Q2871612,Augustin Louis de Ximénès,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2871612,Q2871612,Augustin Louis de Ximénès,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2884658,Q2884658,Barnabé Farmian Durosoy,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2884658,Q2884658,Barnabé Farmian Durosoy,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2885943,Q2885943,Barthélemy-Christophe Fagan,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2885943,Q2885943,Barthélemy-Christophe Fagan,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2885953,Q2885953,Barthélemy Baudrand,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2885953,Q2885953,Barthélemy Baudrand,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2885973,Q2885973,Barthélemy Imbert,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2885973,Q2885973,Barthélemy Imbert,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q289139,Q289139,Étienne-Gabriel Morelly,France,2,4,8,0.25,0.5,citizenship | birth_place,citizenship | spoken_written_language | writing_language | birth_place,2 / 8,2 / 4,True,True,France,False,False,,True,False,French,True,False,French,True,True,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q289139,Q289139,Étienne-Gabriel Morelly,French,2,4,8,0.25,0.5,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place,2 / 8,2 / 4,True,False,France,False,False,,True,True,French,True,True,French,True,False,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q2893251,Q2893251,"Alexandre-Louis-Bertrand Robineau, dit Beaunoir",France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q2893251,Q2893251,"Alexandre-Louis-Bertrand Robineau, dit Beaunoir",French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q28933577,Q28933577,Alexandre Tanevot,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q28933577,Q28933577,Alexandre Tanevot,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,False,False,
