slice_id,context_label,context_order,metric,metric_label,entity_count,denominator,pct,notes,aggregation_level,gender_category,granular_bucket,bucket_family
germany,Germany,1,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,9,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender,unknown,All occupation buckets,All occupation evidence
germany,Germany,1,no_place_context,No place context,0,9,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender,unknown,All occupation buckets,All occupation evidence
germany,Germany,1,no_tracked_wikipedia_article,No tracked Wikipedia article,8,9,88.89,Entity has no article in the tracked language-edition matrix.,context_gender,unknown,All occupation buckets,All occupation evidence
germany,Germany,1,top_affiliation_tie,Top affiliation tie,7,9,77.78,Entity has more than one top-ranked affiliation candidate.,context_gender,unknown,All occupation buckets,All occupation evidence
germany,Germany,1,low_evidence_affiliation,Low-evidence affiliation,1,1,100.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Craft / Trade / Industry,Material production
germany,Germany,1,missing_country_of_citizenship,Missing citizenship,1,1,100.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Craft / Trade / Industry,Material production
germany,Germany,1,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,1,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Craft / Trade / Industry,Material production
germany,Germany,1,no_place_context,No place context,0,1,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Craft / Trade / Industry,Material production
germany,Germany,1,no_tracked_wikipedia_article,No tracked Wikipedia article,1,1,100.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Craft / Trade / Industry,Material production
germany,Germany,1,top_affiliation_tie,Top affiliation tie,0,1,0.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Craft / Trade / Industry,Material production
germany,Germany,1,low_evidence_affiliation,Low-evidence affiliation,0,1,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Economics / Commerce,Institutional power
germany,Germany,1,missing_country_of_citizenship,Missing citizenship,0,1,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Economics / Commerce,Institutional power
germany,Germany,1,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,1,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Economics / Commerce,Institutional power
germany,Germany,1,no_place_context,No place context,0,1,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Economics / Commerce,Institutional power
germany,Germany,1,no_tracked_wikipedia_article,No tracked Wikipedia article,0,1,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Economics / Commerce,Institutional power
germany,Germany,1,top_affiliation_tie,Top affiliation tie,0,1,0.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Economics / Commerce,Institutional power
germany,Germany,1,low_evidence_affiliation,Low-evidence affiliation,0,12,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Education / Scholarship / Humanities,Intellectual systems
germany,Germany,1,missing_country_of_citizenship,Missing citizenship,3,12,25.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Education / Scholarship / Humanities,Intellectual systems
germany,Germany,1,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,12,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Education / Scholarship / Humanities,Intellectual systems
germany,Germany,1,no_place_context,No place context,0,12,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Education / Scholarship / Humanities,Intellectual systems
germany,Germany,1,no_tracked_wikipedia_article,No tracked Wikipedia article,2,12,16.67,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Education / Scholarship / Humanities,Intellectual systems
germany,Germany,1,top_affiliation_tie,Top affiliation tie,2,12,16.67,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Education / Scholarship / Humanities,Intellectual systems
germany,Germany,1,low_evidence_affiliation,Low-evidence affiliation,2,26,7.69,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Music / Performance / Theatre,Arts and performance
germany,Germany,1,missing_country_of_citizenship,Missing citizenship,6,26,23.08,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Music / Performance / Theatre,Arts and performance
germany,Germany,1,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,26,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Music / Performance / Theatre,Arts and performance
germany,Germany,1,no_place_context,No place context,0,26,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Music / Performance / Theatre,Arts and performance
germany,Germany,1,no_tracked_wikipedia_article,No tracked Wikipedia article,2,26,7.69,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Music / Performance / Theatre,Arts and performance
germany,Germany,1,top_affiliation_tie,Top affiliation tie,9,26,34.62,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Music / Performance / Theatre,Arts and performance
germany,Germany,1,low_evidence_affiliation,Low-evidence affiliation,0,4,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Philosophy,Intellectual systems
germany,Germany,1,missing_country_of_citizenship,Missing citizenship,0,4,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Philosophy,Intellectual systems
germany,Germany,1,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,4,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Philosophy,Intellectual systems
germany,Germany,1,no_place_context,No place context,0,4,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Philosophy,Intellectual systems
germany,Germany,1,no_tracked_wikipedia_article,No tracked Wikipedia article,0,4,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Philosophy,Intellectual systems
germany,Germany,1,top_affiliation_tie,Top affiliation tie,1,4,25.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Philosophy,Intellectual systems
germany,Germany,1,low_evidence_affiliation,Low-evidence affiliation,0,3,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Politics / Statecraft / Diplomacy,Institutional power
germany,Germany,1,missing_country_of_citizenship,Missing citizenship,0,3,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Politics / Statecraft / Diplomacy,Institutional power
germany,Germany,1,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,3,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Politics / Statecraft / Diplomacy,Institutional power
germany,Germany,1,no_place_context,No place context,0,3,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Politics / Statecraft / Diplomacy,Institutional power
germany,Germany,1,no_tracked_wikipedia_article,No tracked Wikipedia article,0,3,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Politics / Statecraft / Diplomacy,Institutional power
germany,Germany,1,top_affiliation_tie,Top affiliation tie,1,3,33.33,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Politics / Statecraft / Diplomacy,Institutional power
germany,Germany,1,low_evidence_affiliation,Low-evidence affiliation,0,12,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Print / Publishing / Journalism,Literary and textual production
germany,Germany,1,missing_country_of_citizenship,Missing citizenship,0,12,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Print / Publishing / Journalism,Literary and textual production
germany,Germany,1,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,12,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Print / Publishing / Journalism,Literary and textual production
germany,Germany,1,no_place_context,No place context,0,12,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Print / Publishing / Journalism,Literary and textual production
germany,Germany,1,no_tracked_wikipedia_article,No tracked Wikipedia article,0,12,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Print / Publishing / Journalism,Literary and textual production
germany,Germany,1,top_affiliation_tie,Top affiliation tie,2,12,16.67,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Print / Publishing / Journalism,Literary and textual production
germany,Germany,1,low_evidence_affiliation,Low-evidence affiliation,2,5,40.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Religion / Theology,Intellectual systems
germany,Germany,1,missing_country_of_citizenship,Missing citizenship,1,5,20.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Religion / Theology,Intellectual systems
